id	log2FoldChange	padj	significant	label
E02177	0.0647731	0.533113339690719	Unchanged	-
E02178	0.469816	2.71894045885111e-05	Unchanged	-
E02180	-0.788788	1.25240964100643e-100	Unchanged	-
E02181	-0.476399	0.00459134160759851	Unchanged	-
E02182	0.356767	2.30869043673957e-30	Unchanged	-
E02185	0.723864	9.57274947059534e-30	Unchanged	-
E02186	0.408858	1.4458982460946e-14	Unchanged	-
E02188	-2.98324	2.34057081680263e-16	Baodian_UP	-
E02191	0.374105	0.0296443447068756	Unchanged	-
E02192	0.104844	0.468523188713505	Unchanged	-
E02194	-0.0525272	0.691437402886344	Unchanged	-
E02196	-1.03482	2.23688275770944e-13	Baodian_UP	-
E02199	-0.15159	0.0155030095173626	Unchanged	-
E02203	0.206098	0.0247505186441086	Unchanged	-
E02204	0.331261	0.443815319453462	Unchanged	-
E02205	-0.187079	6.70088845478792e-07	Unchanged	-
E02207	-0.0677051	0.524875764787271	Unchanged	-
E02208	0.112291	0.433591423938821	Unchanged	-
E02210	-0.299657	0.00136350074390343	Unchanged	-
E02212	-0.665795	0.432644327776027	Unchanged	-
E02214	0.954864	2.03030027046541e-22	Unchanged	-
E02215	1.23349	1.53610105938878e-06	EHBIO_UP	-
E02216	-1.27022	4.1108260034485e-54	Baodian_UP	-
E02217	3.14593	2.97203999183334e-47	EHBIO_UP	-
E02218	-1.35827	4.25619007484626e-31	Baodian_UP	-
E02224	1.11959	0.406258881446853	Unchanged	-
E02225	-0.0986445	0.0105035720631975	Unchanged	-
E02227	0.0821129	0.428318974745528	Unchanged	-
E02229	1.2168	3.14933144371023e-29	EHBIO_UP	-
E02232	-1.17548	2.92058716725023e-26	Baodian_UP	-
E02238	-1.93132	1.33144590254374e-208	Baodian_UP	-
E02240	0.163667	0.0175867850804365	Unchanged	-
E02241	0.334797	0.0249235312645725	Unchanged	-
E02244	-0.604212	8.2450564580766e-98	Unchanged	-
E02246	0.0767999	0.0909413377885919	Unchanged	-
E02247	-0.0140445	0.921173560139846	Unchanged	-
E02248	-1.13865	1.25406787480329e-77	Baodian_UP	-
E02251	-1.16077	5.26964320069831e-177	Baodian_UP	-
E02253	0.326158	0.115180144971849	Unchanged	-
E02254	-0.745273	3.68824742402774e-46	Unchanged	-
E02255	-1.65774	0	Baodian_UP	-
E02256	-0.31805	0.847517415536992	Unchanged	-
E02258	3.21896	1.93962789529331e-48	EHBIO_UP	-
E02262	0.106439	0.119762921617111	Unchanged	-
E02265	-0.175209	1	Unchanged	-
E02266	3.39625	8.76117623153184e-18	EHBIO_UP	-
E02267	0.105	0.566825822030185	Unchanged	-
E02270	-0.00571531	0.92833025438787	Unchanged	-
E02271	-0.0047012	0.983087762554751	Unchanged	-
E02272	-0.16515	0.131430789965028	Unchanged	-
E02273	1.12477	5.82639012711474e-21	EHBIO_UP	-
E02275	1.37887	0	EHBIO_UP	-
E02276	0.229885	0.516779390613396	Unchanged	-
E02278	-0.920244	1.52469609153218e-14	Unchanged	-
E02280	0.5012	1.96257468472918e-11	Unchanged	-
E02285	0.448625	0.960966568518151	Unchanged	-
E02289	-0.0633601	1	Unchanged	-
E02291	-0.0470744	0.780326534058606	Unchanged	-
E02292	0.40994	1.21397492734176e-22	Unchanged	-
E02294	-0.178431	0.245658328867439	Unchanged	-
E02301	-0.224053	2.02975317166556e-08	Unchanged	-
E02303	-1.39247	0.00426495731870971	Baodian_UP	-
E02305	1.1024	2.8937478717113e-120	EHBIO_UP	-
E02309	0.798048	6.81154494008534e-10	Unchanged	-
E02312	-0.985136	1.06057758192051e-14	Unchanged	-
E02314	0.448625	0.960966568518151	Unchanged	-
E02318	2.08345	0	EHBIO_UP	-
E02319	-1.53432	1.13075499084914e-82	Baodian_UP	-
E02320	0.308171	8.38852214435544e-07	Unchanged	-
E02322	0.11442	1	Unchanged	-
E02323	-0.0469873	0.835354245728126	Unchanged	-
E02327	2.07536	1.29339143031022e-08	EHBIO_UP	-
E02331	-3.58756	1.18510395866865e-11	Baodian_UP	-
E02332	-0.886076	0.0047102688501659	Unchanged	-
E02336	1.32092	1.73153941064816e-12	EHBIO_UP	-
E02338	-0.65424	2.92764488755377e-09	Unchanged	-
E02339	1.14061	4.2980644775435e-86	EHBIO_UP	-
E02341	-0.508439	3.12281656216594e-06	Unchanged	-
E02342	-0.481509	1.27786949131256e-17	Unchanged	-
E02343	0.361372	1.06897326106924e-33	Unchanged	-
E02345	0.599351	0.00831453517066212	Unchanged	-
E02346	0.836649	0.684436743800561	Unchanged	-
E02347	0.670732	1.40350993385547e-23	Unchanged	-
E02349	-0.350797	3.04503872460149e-07	Unchanged	-
E02350	0.937361	0.23654683577541	Unchanged	-
E02352	-0.187426	0.0301766298795712	Unchanged	-
E02353	-0.489115	8.96511389096644e-19	Unchanged	-
E02358	-1.00976	8.10048141695815e-90	Baodian_UP	-
E02360	-0.491253	0.0459280561879719	Unchanged	-
E02361	-1.27581	3.22773173617423e-20	Baodian_UP	-
E02364	0.966373	3.89865251212911e-34	Unchanged	-
E02365	-1.50747	1.54986939339435e-55	Baodian_UP	-
E02368	-0.397503	3.27095664254229e-15	Unchanged	-
E02369	0.332336	1.11376487982963e-06	Unchanged	-
E02372	-2.40814	9.54463053947056e-17	Baodian_UP	-
E02373	0.100399	0.207875201994551	Unchanged	-
E02376	0.457241	5.15396366847197e-17	Unchanged	-
E02378	0.443606	2.24104735172066e-16	Unchanged	-
E02381	1.49253	1.65750055064113e-05	EHBIO_UP	-
E02385	0.475039	0.960966568518151	Unchanged	-
E02387	0.940895	2.14938076349948e-23	Unchanged	-
E02388	-0.244525	5.89420975672804e-05	Unchanged	-
E02389	0.609823	1.63544364485232e-108	Unchanged	-
E02391	-1.44278	0.256193748934101	Unchanged	-
E02393	-0.0988035	0.000396960915507712	Unchanged	-
E02394	-0.1254	0.00050111315940903	Unchanged	-
E02396	-2.52227	0.000970083919629262	Baodian_UP	-
E02397	2.86936	2.70372756186205e-80	EHBIO_UP	-
E02403	-1.11091	3.83812987636488e-09	Baodian_UP	-
E02407	-0.23044	0.0375081969015221	Unchanged	-
E02408	0.108553	0.753719155853275	Unchanged	-
E02413	-1.80454	9.20624262415207e-108	Baodian_UP	-
E02414	-1.48346	1.57145520684971e-10	Baodian_UP	-
E02418	0.790869	1.22582652832148e-12	Unchanged	-
E02419	-2.52764	6.14998378732998e-231	Baodian_UP	-
E02420	-0.254565	1.00025181209393e-06	Unchanged	-
E02423	0.578437	2.11820239585515e-17	Unchanged	-
E02425	-0.62239	4.16739160655449e-07	Unchanged	-
E02428	-2.95559	7.6634464990354e-36	Baodian_UP	-
E02429	3.02141	2.24816000668149e-06	EHBIO_UP	-
E02433	0.356083	1.76890516359238e-14	Unchanged	-
E02434	0.586645	1.14132379453894e-45	Unchanged	-
E02436	1.2711	2.71306633613995e-76	EHBIO_UP	-
E02440	0.485004	5.12434248078491e-16	Unchanged	-
E02443	0.534011	8.38202093056848e-07	Unchanged	-
E02449	0.268292	1.88606090670633e-09	Unchanged	-
E02450	0.392229	1.98620848653395e-05	Unchanged	-
E02451	-3.34992	1.61445220353792e-39	Baodian_UP	-
E02452	-0.349402	1.96403489385821e-06	Unchanged	-
E02454	0.398708	2.63435588222715e-15	Unchanged	-
E02456	0.78017	0.225221010187291	Unchanged	-
E02459	-1.11079	0.475213428541741	Unchanged	-
E02460	2.95168	2.22353272339914e-22	EHBIO_UP	-
E02461	-0.0112932	0.90841294923687	Unchanged	-
E02468	0.433528	7.63464859052101e-11	Unchanged	-
E02469	-0.529826	0.0172930561860753	Unchanged	-
E02470	1.90688	1.58384683665289e-74	EHBIO_UP	-
E02471	0.485579	0.032227988608183	Unchanged	-
E02473	-0.756554	1.40231306325175e-09	Unchanged	-
E02474	0.75729	1.61976329884509e-06	Unchanged	-
E02478	-0.0504841	0.793627578439126	Unchanged	-
E02480	-0.670071	7.66266918884861e-10	Unchanged	-
E02487	1.05451	0.182268314245164	Unchanged	-
E02488	-0.660593	2.6640783908275e-18	Unchanged	-
E02496	1.07675	6.06209914769133e-05	EHBIO_UP	-
E02501	-0.112315	1	Unchanged	-
E02504	-1.55415	0.0109539496226378	Baodian_UP	-
E02506	1.21625	3.23623621300432e-37	EHBIO_UP	-
E02509	0.510611	5.76017372359576e-48	Unchanged	-
E02511	-0.2563	0.801174733351764	Unchanged	-
E02512	-0.600748	3.30904352953731e-07	Unchanged	-
E02514	0.13794	0.108311637130812	Unchanged	-
E02516	-0.110622	0.264016080081081	Unchanged	-
E02520	-0.179978	0.000160765292140677	Unchanged	-
E02524	2.30556	2.4422411207487e-12	EHBIO_UP	-
E02525	-0.866192	9.72337148639011e-17	Unchanged	-
E02529	-0.534927	3.17971082714797e-24	Unchanged	-
E02536	0.303751	6.92890295536339e-05	Unchanged	-
E02537	0.985219	6.16667166848688e-14	Unchanged	-
E02538	0.713537	1.03877075809973e-06	Unchanged	-
E02539	-1.15028	0.399723597440093	Unchanged	-
E02540	3.2241	2.8094326448273e-31	EHBIO_UP	-
E02541	-0.30604	7.66369388116247e-10	Unchanged	-
E02542	-0.034402	0.808134018004141	Unchanged	-
E02544	1.11206	2.86991529739805e-159	EHBIO_UP	-
E02545	-0.575321	2.17707261135721e-21	Unchanged	-
E02546	-0.974275	1.0835841437762e-37	Unchanged	-
E02548	-4.57741	1.46314967995213e-80	Baodian_UP	-
E02549	-0.585743	0.00249330223390586	Unchanged	-
E02553	-0.66619	2.76067417762604e-43	Unchanged	-
E02555	-1.02367	1.10339213347033e-14	Baodian_UP	-
E02556	1.08844	2.492371928764e-11	EHBIO_UP	-
E02563	0.81999	2.47612844845732e-25	Unchanged	-
E02568	0.348624	0.167030107655306	Unchanged	-
E02569	-0.334123	0.000160438876487403	Unchanged	-
E02571	0.106964	1	Unchanged	-
E02572	-0.0503823	1	Unchanged	-
E02574	-0.0830943	0.384902652096966	Unchanged	-
E02575	-0.570122	7.60187681266033e-06	Unchanged	-
E02578	0.584826	0.329543071553453	Unchanged	-
E02579	0.528269	1.54418633735911e-08	Unchanged	-
E02580	-0.0431713	0.763206949232081	Unchanged	-
E02583	-1.11079	0.475213428541741	Unchanged	-
E02585	-0.0014142	1	Unchanged	-
E02592	1.1399	1.0278435771574e-10	EHBIO_UP	-
E02593	0.965829	0.0185374865932356	Unchanged	-
E02595	1.44737	7.0768720060018e-19	EHBIO_UP	-
E02598	0.415176	0.863494640865541	Unchanged	-
E02599	1.96903	6.34493604452346e-05	EHBIO_UP	-
E02602	0.81122	0.642112893309778	Unchanged	-
E02607	-0.183448	0.014282091169489	Unchanged	-
E02609	0.407663	0.000242225988483792	Unchanged	-
E02610	0.678114	1.09197902638576e-83	Unchanged	-
E02612	-0.105265	0.344779097248921	Unchanged	-
E02615	-0.177069	0.00221200946410191	Unchanged	-
E02616	-1.1014	0.476758798199125	Unchanged	-
E02618	0.84393	1.30713091161247e-189	Unchanged	-
E02624	-0.53071	0.377436138590736	Unchanged	-
E02625	0.155612	0.0279138598816631	Unchanged	-
E02626	1.4034	7.16218116629764e-05	EHBIO_UP	-
E02627	0.165088	0.00680870517148498	Unchanged	-
E02630	0.30847	7.00042275098211e-10	Unchanged	-
E02632	1.05067	0	EHBIO_UP	-
E02635	0.0177723	0.900702823453842	Unchanged	-
E02636	-0.688676	8.54014454348431e-09	Unchanged	-
E02640	0.478142	0.960966568518151	Unchanged	-
E02642	0.523614	6.51320578238907e-88	Unchanged	-
E02643	-0.116758	0.0492401422493143	Unchanged	-
E02644	-0.504102	1.40497574334383e-09	Unchanged	-
E02645	-0.598633	4.05370906072507e-12	Unchanged	-
E02652	1.35006	1.81594018239073e-24	EHBIO_UP	-
E02653	1.23547	1.68226861422194e-12	EHBIO_UP	-
E02657	1.74886	2.3238565730568e-70	EHBIO_UP	-
E02659	1.63596	2.29974480609055e-07	EHBIO_UP	-
E02660	1.8496	1.35160752163873e-75	EHBIO_UP	-
E02662	1.13669	4.57675694170012e-54	EHBIO_UP	-
E02664	-0.222028	0.0125976292576489	Unchanged	-
E02667	-0.518433	0.538645128912738	Unchanged	-
E02669	-0.806563	1.33639062978078e-58	Unchanged	-
E02671	-0.337747	9.90194928130149e-53	Unchanged	-
E02680	-1.11303	1.02229679142434e-193	Baodian_UP	-
E02682	-0.358522	3.76832810665281e-07	Unchanged	-
E02691	0.733586	0.678129652433026	Unchanged	-
E02693	-0.0709388	0.138379534840261	Unchanged	-
E02695	-0.302609	0.00380924397934506	Unchanged	-
E02697	-0.478987	2.74104877834398e-05	Unchanged	-
E02701	-0.781087	0.210457955235936	Unchanged	-
E02705	-0.575838	1.01339177999812e-23	Unchanged	-
E02708	0.629061	1.9331843658496e-18	Unchanged	-
E02710	0.302455	0.0394890944643965	Unchanged	-
E02711	1.04302	2.79132749675088e-39	EHBIO_UP	-
E02713	-0.152662	0.222739711235319	Unchanged	-
E02714	0.236371	0.00761387906710951	Unchanged	-
E02721	0.750855	7.3532885470699e-45	Unchanged	-
E02722	-0.356225	1.08318858581788e-21	Unchanged	-
E02723	1.83276	0.00923571684971156	EHBIO_UP	-
E02724	-0.0943801	0.0740154268461563	Unchanged	-
E02728	0.0827342	0.848454665895336	Unchanged	-
E02730	1.22306	0.0726078872679072	Unchanged	-
E02735	-0.416879	2.88927684779984e-30	Unchanged	-
E02736	0.506742	0.000426574944505226	Unchanged	-
E02746	-0.564553	1.70161446020028e-57	Unchanged	-
E02748	0.561773	8.22780213793413e-16	Unchanged	-
E02749	0.153979	4.31145500077547e-12	Unchanged	-
E02751	0.0216171	0.951800678448872	Unchanged	-
E02753	-0.329704	0.00109041910181258	Unchanged	-
E02754	0.528456	1.4307597294497e-10	Unchanged	-
E02755	0.469258	5.87005381698755e-121	Unchanged	-
E02757	0.742266	2.32183206747791e-21	Unchanged	-
E02759	0.879272	1.26764235929988e-23	Unchanged	-
E02763	0.397261	2.54042815982815e-17	Unchanged	-
E02764	0.184074	0.0439442241831389	Unchanged	-
E02767	0.393438	9.91195438312139e-18	Unchanged	-
E02768	-1.98849	0.000220187568774819	Baodian_UP	-
E02771	-3.79088	1.61559028090873e-10	Baodian_UP	-
E02773	4.88918	4.175899544413e-194	EHBIO_UP	-
E02775	0.512977	1.06182879125332e-17	Unchanged	-
E02776	5.56185	5.59078683947111e-45	EHBIO_UP	-
E02778	0.609094	1.45533871118919e-16	Unchanged	-
E02781	-0.275363	0.000533348131644718	Unchanged	-
E02784	0.451682	0.0286841651495727	Unchanged	-
E02789	2.73543	0.000986072154480733	EHBIO_UP	-
E02790	0.0330849	0.877957871677323	Unchanged	-
E02791	0.23427	0.627610642766687	Unchanged	-
E02792	-3.38991	3.00120992045434e-308	Baodian_UP	-
E02793	2.50424	2.33203786790557e-06	EHBIO_UP	-
E02794	1.10275	0.40775922945006	Unchanged	-
E02795	-0.436529	8.3104348694415e-05	Unchanged	-
E02797	0.223458	0.50086041284408	Unchanged	-
E02800	-1.04061	6.06870613139602e-16	Baodian_UP	-
E02802	1.02159	2.99661053153706e-164	EHBIO_UP	-
E02807	0.120097	0.00106992102828335	Unchanged	-
E02810	0.291461	0.00722333949719918	Unchanged	-
E02811	-1.38422	4.92721353399686e-12	Baodian_UP	-
E02812	1.3145	0.255966991296481	Unchanged	-
E02813	0.248715	0.0244196508624156	Unchanged	-
E02818	-0.207091	7.13713703628298e-07	Unchanged	-
E02820	1.22806	2.26832843325059e-15	EHBIO_UP	-
E02821	-0.434262	8.81798022633056e-24	Unchanged	-
E02823	-0.0539674	0.317423224982461	Unchanged	-
E02826	0.178959	0.120006899928572	Unchanged	-
E02827	0.461794	1.43619325764059e-19	Unchanged	-
E02828	-0.912176	6.42600987989364e-37	Unchanged	-
E02831	0.435099	0.842643177680986	Unchanged	-
E02832	1.65241	2.60357348826464e-83	EHBIO_UP	-
E02833	0.229997	0.000100493082408364	Unchanged	-
E02835	0.886897	1.42049143293002e-174	Unchanged	-
E02838	0.218242	0.00228038687809855	Unchanged	-
E02839	-1.00895	3.99730519180834e-42	Baodian_UP	-
E02840	-0.00790286	0.695590523092441	Unchanged	-
E02841	-0.0594265	0.290843068895542	Unchanged	-
E02843	1.35351	1.41607231354865e-08	EHBIO_UP	-
E02844	0.818087	2.85723806756918e-09	Unchanged	-
E02848	-0.300053	3.70317917645691e-08	Unchanged	-
E02851	0.0580318	0.374441229396858	Unchanged	-
E02852	-0.583024	1.52467118090833e-06	Unchanged	-
E02855	0.0962299	0.128764218448694	Unchanged	-
E02860	0.481356	4.20783718718307e-19	Unchanged	-
E02862	-1.18889	8.31329076635386e-14	Baodian_UP	-
E02863	0.944219	2.27079020363657e-19	Unchanged	-
E02864	-0.299896	5.21397332527863e-15	Unchanged	-
E02866	-2.04231	8.81798022633056e-24	Baodian_UP	-
E02871	0.330303	6.65186217325437e-15	Unchanged	-
E02873	2.16064	0.0205899242055472	EHBIO_UP	-
E02874	0.0530366	0.794057998286784	Unchanged	-
E02875	0.339132	1.55522607667623e-07	Unchanged	-
E02876	-1.10865	1.67019036414821e-08	Baodian_UP	-
E02879	-0.717756	1.15159690738944e-10	Unchanged	-
E02881	-2.01536	5.6815222608552e-49	Baodian_UP	-
E02882	-0.565231	4.07680559647e-11	Unchanged	-
E02883	-1.40923	2.53267382106712e-28	Baodian_UP	-
E02884	0.0368163	0.771467542850665	Unchanged	-
E02886	1.6011	0	EHBIO_UP	-
E02889	-0.371177	1	Unchanged	-
E02890	1.61592	4.47803659065283e-08	EHBIO_UP	-
E02894	0.316793	1.76152387194963e-05	Unchanged	-
E02895	-0.681426	1.74493748728908e-06	Unchanged	-
E02896	-1.20167	5.73019254507431e-261	Baodian_UP	-
E02898	0.731715	5.25734285701029e-06	Unchanged	-
E02899	-0.290181	0.000482050807066096	Unchanged	-
E02903	-0.0451252	0.392429617984289	Unchanged	-
E02904	-0.663155	0.847517415536992	Unchanged	-
E02905	-0.695135	0.235592467632388	Unchanged	-
E02908	-0.859443	2.56392856554534e-56	Unchanged	-
E02911	0.81122	0.642112893309778	Unchanged	-
E02912	-0.366596	5.72791517544241e-07	Unchanged	-
E02914	-0.788913	1.11573541373975e-54	Unchanged	-
E02915	-0.158864	0.120926521809096	Unchanged	-
E02916	1.19053	0.336839472693506	Unchanged	-
E02917	-0.618243	0.778830441735269	Unchanged	-
E02919	0.798194	0	Unchanged	-
E02922	0.678144	0.0196105517146304	Unchanged	-
E02925	0.00416142	1	Unchanged	-
E02926	-0.651129	8.29282026727392e-20	Unchanged	-
E02928	0.667512	9.99123054359017e-48	Unchanged	-
E02930	-3.08297	8.99129002941143e-61	Baodian_UP	-
E02932	0.226192	0.0178079248249125	Unchanged	-
E02934	0.859973	6.24160903995151e-181	Unchanged	-
E02935	0.250889	7.71878746951253e-09	Unchanged	-
E02937	-2.34943	0.0770417524578692	Unchanged	-
E02940	0.121837	0.000227858787947994	Unchanged	-
E02941	-1.11736	2.49444378032426e-40	Baodian_UP	-
E02943	0.243913	0.0101621769938307	Unchanged	-
E02944	0.889729	1.85682615543849e-16	Unchanged	-
E02946	1.20145	4.64587978277893e-59	EHBIO_UP	-
E02947	-3.73921	2.21072824105368e-08	Baodian_UP	-
E02948	-1.28774	5.84163791283464e-18	Baodian_UP	-
E02949	-0.955232	5.56351805726263e-43	Unchanged	-
E02950	0.809496	8.07941180860147e-07	Unchanged	-
E02953	-2.15993	2.08019727470316e-20	Baodian_UP	-
E02956	-0.520808	5.40377310137051e-15	Unchanged	-
E02959	-0.966974	6.60735922997256e-16	Unchanged	-
E02963	-1.32696	1.54982882778532e-64	Baodian_UP	-
E02964	5.73723	9.20510868771883e-55	EHBIO_UP	-
E02968	0.253706	0.820211554528288	Unchanged	-
E02969	-0.200879	0.00960778992723295	Unchanged	-
E02970	-2.48611	8.26317487260242e-17	Baodian_UP	-
E02972	-0.181551	1	Unchanged	-
E02975	-1.29703	0.349305371396914	Unchanged	-
E02976	1.86364	0.000263051125341989	EHBIO_UP	-
E02977	-0.0271827	0.853848046537349	Unchanged	-
E02978	0.263814	0.923571278057976	Unchanged	-
E02979	-0.991213	0.0793858426684487	Unchanged	-
E02980	-0.572442	6.67807253622567e-29	Unchanged	-
E02983	0.102238	0.087814810732586	Unchanged	-
E02984	-1.85702	0.105293882405654	Unchanged	-
E02986	0.741578	0.67838927366231	Unchanged	-
E02989	0.116848	0.0377613466313972	Unchanged	-
E02991	1.32398	5.70385431228618e-51	EHBIO_UP	-
E02997	-0.382277	1.14388101656183e-09	Unchanged	-
E02999	0.54813	2.52710581179401e-14	Unchanged	-
E03003	0.346563	0.000163019635241837	Unchanged	-
E03005	2.66533	2.25727381885972e-23	EHBIO_UP	-
E03011	1.07652	3.98640258870789e-58	EHBIO_UP	-
E03013	0.335158	0.0764762841001951	Unchanged	-
E03014	-0.511711	1.02122974824245e-20	Unchanged	-
E03018	0.88987	6.00166893648828e-05	Unchanged	-
E03019	-0.124315	0.0398430064818064	Unchanged	-
E03020	-1.32546	0.209668246144135	Unchanged	-
E03026	-0.340124	1.95526223038624e-08	Unchanged	-
E03028	2.89463	3.815431950453e-05	EHBIO_UP	-
E03029	-0.0716105	0.00307179208079151	Unchanged	-
E03030	-0.168358	1	Unchanged	-
E03031	-1.41633	1.95542772888801e-169	Baodian_UP	-
E03033	0.107941	0.245846281587461	Unchanged	-
E03038	-1.91052	2.42417731510492e-154	Baodian_UP	-
E03041	0.0557252	0.539603123792609	Unchanged	-
E03048	0.890589	3.17744842064436e-52	Unchanged	-
E03049	0.490397	3.30074577070048e-15	Unchanged	-
E03050	-0.342546	5.89296852232563e-15	Unchanged	-
E03052	-0.83085	7.17418503530896e-11	Unchanged	-
E03059	-0.546165	0.416758250032148	Unchanged	-
E03063	-0.757128	2.50858739429603e-22	Unchanged	-
E03064	0.682423	0.00055438950226234	Unchanged	-
E03065	0.0798131	0.0360411419814994	Unchanged	-
E03066	-0.685823	0.523202326675058	Unchanged	-
E03068	1.04891	2.55610918332171e-12	EHBIO_UP	-
E03069	0.367961	2.28564360364013e-05	Unchanged	-
E03070	-1.20623	1.0628370369952e-18	Baodian_UP	-
E03071	1.18649	1.33354237411389e-107	EHBIO_UP	-
E03073	1.88417	9.92307904132372e-21	EHBIO_UP	-
E03075	-0.673056	3.71058038958219e-08	Unchanged	-
E03076	0.224784	0.00871684695552461	Unchanged	-
E03078	0.88093	4.48950435821143e-44	Unchanged	-
E03081	0.541088	0.000363105985144003	Unchanged	-
E03084	0.263471	6.54624646873638e-11	Unchanged	-
E03086	0.918866	4.6429421941943e-20	Unchanged	-
E03088	-1.00714	1.97911820377512e-47	Baodian_UP	-
E03094	1.99984	0.0351206508075879	EHBIO_UP	-
E03095	0.831805	0.684436743800561	Unchanged	-
E03098	-0.735989	1.39357897303544e-09	Unchanged	-
E03099	0.0603607	0.316299550685995	Unchanged	-
E03100	-0.169671	0.345950598187774	Unchanged	-
E03104	0.499459	5.16303786735482e-15	Unchanged	-
E03105	0.34993	0.517068663735514	Unchanged	-
E03108	0.200888	0.195186519976302	Unchanged	-
E03109	0.698035	1.16418459903795e-05	Unchanged	-
E03114	-0.229069	0.0425554185121586	Unchanged	-
E03116	-1.10624	1.26544704954798e-51	Baodian_UP	-
E03117	-0.0294046	0.62368707169648	Unchanged	-
E03120	-1.91568	1.59982523676712e-15	Baodian_UP	-
E03121	0.449142	2.75026526349195e-06	Unchanged	-
E03122	0.310057	0.00368803592176699	Unchanged	-
E03123	-0.28024	8.61830843880187e-08	Unchanged	-
E03125	-0.0839011	0.269060883256163	Unchanged	-
E03127	-0.364616	0.00115322471062142	Unchanged	-
E03129	-0.239012	0.000341874717148576	Unchanged	-
E03131	-0.148554	0.000932998683456547	Unchanged	-
E03132	0.231756	1	Unchanged	-
E03134	-0.0610209	0.425675985433045	Unchanged	-
E03135	0.104267	0.987742625471095	Unchanged	-
E03136	1.49322	0.00580995868942999	EHBIO_UP	-
E03139	0.888718	8.38431728505589e-80	Unchanged	-
E03143	2.08852	1.54250213702131e-05	EHBIO_UP	-
E03144	0.184509	0.857101325145486	Unchanged	-
E03147	-1.27466	0	Baodian_UP	-
E03148	1.7344	0	EHBIO_UP	-
E03149	-0.0208596	0.793648765283344	Unchanged	-
E03150	-0.283643	1.16204571154057e-05	Unchanged	-
E03151	-0.155243	0.0063285904132131	Unchanged	-
E03158	0.872013	0.146255304142048	Unchanged	-
E03163	-0.110827	0.00273909794655584	Unchanged	-
E03170	1.02006	2.13856498820795e-18	EHBIO_UP	-
E03171	0.103861	1	Unchanged	-
E03172	0.606626	3.37915485385743e-05	Unchanged	-
E03174	-0.346464	1.85082019419567e-07	Unchanged	-
E03177	-0.129349	0.0800250140556379	Unchanged	-
E03178	-0.810404	1.15309542961627e-48	Unchanged	-
E03183	-0.783873	0.106712350885896	Unchanged	-
E03185	-0.231043	0.000277407461692176	Unchanged	-
E03186	-0.404371	1.39213598485376e-05	Unchanged	-
E03187	0.00610021	1	Unchanged	-
E03189	-0.247515	0.128432436821827	Unchanged	-
E03191	0.383316	7.25349168761655e-12	Unchanged	-
E03195	0.67629	1.06661191148627e-22	Unchanged	-
E03198	2.65492	0	EHBIO_UP	-
E03201	-0.643231	0.000189725291773959	Unchanged	-
E03203	0.447743	9.48104814039392e-14	Unchanged	-
E03205	6.82468	0	EHBIO_UP	-
E03206	0.0119001	0.733794332275499	Unchanged	-
E03207	-0.130908	0.284965439013655	Unchanged	-
E03208	1.11279	5.73290766282545e-11	EHBIO_UP	-
E03209	-2.75139	1.34540875767163e-31	Baodian_UP	-
E03211	0.799186	3.76007042881882e-42	Unchanged	-
E03213	-0.198379	0.027929016731771	Unchanged	-
E03215	0.191644	0.105135006451646	Unchanged	-
E03217	-0.396259	3.86888754761718e-08	Unchanged	-
E03218	1.59321	9.39650694947612e-36	EHBIO_UP	-
E03219	-2.92415	5.37066551880092e-66	Baodian_UP	-
E03220	1.38191	3.62226938079317e-33	EHBIO_UP	-
E03221	0.369512	0.542665567557032	Unchanged	-
E03223	-0.448811	1.60218243227441e-21	Unchanged	-
E03224	-0.719762	8.55059673514713e-21	Unchanged	-
E03226	0.417255	2.32574577469939e-38	Unchanged	-
E03228	0.312	2.11379931616402e-11	Unchanged	-
E03229	0.474416	6.68522495017945e-64	Unchanged	-
E03232	-0.688508	3.51646499463747e-22	Unchanged	-
E03233	-0.924213	0.0353406172577741	Unchanged	-
E03234	-0.407544	4.28569869651503e-26	Unchanged	-
E03235	0.160975	0.00408849157095018	Unchanged	-
E03237	0.24494	0.00914994565452596	Unchanged	-
E03239	0.00993966	0.949133454793992	Unchanged	-
E03241	7.90913	2.39011282998871e-266	EHBIO_UP	-
E03242	0.136631	0.247680307482176	Unchanged	-
E03243	-0.780923	3.49062164606612e-42	Unchanged	-
E03244	-0.6465	0.848454665895336	Unchanged	-
E03245	0.475039	0.960966568518151	Unchanged	-
E03247	-0.237357	0.00122087578794126	Unchanged	-
E03248	-0.149811	0.027929016731771	Unchanged	-
E03251	3.3715	1.44477682089934e-38	EHBIO_UP	-
E03253	0.300344	3.95136491479171e-07	Unchanged	-
E03254	0.0984229	0.945084157554101	Unchanged	-
E03256	-0.523233	2.88553412959824e-145	Unchanged	-
E03258	-0.741977	2.48126029307433e-11	Unchanged	-
E03259	-0.0890425	0.863617975275845	Unchanged	-
E03261	-0.51204	1.29725617339951e-84	Unchanged	-
E03262	0.116238	0.0580551710956609	Unchanged	-
E03263	0.813678	0.642112893309778	Unchanged	-
E03264	0.114835	0.235235601389991	Unchanged	-
E03266	0.233101	0.874501199032519	Unchanged	-
E03267	-0.372429	3.941435169837e-07	Unchanged	-
E03268	-0.566333	8.74646534334106e-08	Unchanged	-
E03269	0.222227	0.00213910638606216	Unchanged	-
E03273	2.98076	1.29207092064819e-12	EHBIO_UP	-
